;acc_bact;design_phage;id_bact;id_phage;
3531;NC_018289.1;Listeria_phage_vB_LmoS_188;5859;3994;
3532;NC_018289.1;Bacillus_virus_GA1;5859;4987;
3533;NC_018289.1;Pseudomonas_phage_vB_PaeM_PAO1_Ab03;5859;4109;
3534;NC_018289.1;Escherichia_virus_Rtp;5859;4896;
3535;NC_018289.1;Xanthomonas_virus_Xp10;5859;5020;
3536;NC_018289.1;Streptomyces_phage_Picard;5859;3144;
3934;NZ_APVM00000000.1;Salmonella_phage_PVP-SE1;5787;4702;
3799;NC_018289.1;Salmonella_phage_RE-2010;5859;4657;
3539;NC_018289.1;Escherichia_phage_APCEc01;5859;3895;
3540;NC_018289.1;Salmonella_phage_SPN3UB;5859;4623;
3541;NC_018289.1;Gordonia_phage_Bachita;5859;5345;
3542;NC_018289.1;Staphylococcus_phage_vB_SepS_SEP9;5859;4284;
3543;NC_018289.1;Gordonia_phage_Rosalind;5859;5585;
3544;NC_018289.1;Lactococcus_phage_P162;5859;4389;
3545;NC_018289.1;Xylella_phage_Prado;5859;3842;
3546;NC_018289.1;Salmonella_phage_SEN5;5859;3656;
3547;NC_018289.1;Gordonia_phage_SoilAssassin;5859;5604;
3548;NC_018289.1;Myxococcus_phage_Mx8;5859;4226;
3549;NC_018289.1;Rhodococcus_phage_CosmicSans;5859;5395;
3550;NC_018289.1;Escherichia_phage_PA2;5859;4079;
3551;NC_018289.1;Arthrobacter_phage_BarretLemon;5859;5352;
3552;NC_018289.1;Staphylococcus_virus_47;5859;4202;
3553;NC_018289.1;Lactococcus_phage_P335_sensu_lato;5859;4958;
3554;NC_018289.1;Propionibacterium_phage_DrParker;5859;2371;
4435;NZ_JNHS00000000.1;Salmonella_phage_RE-2010;5731;4657;
3556;NC_018289.1;Escherichia_phage_wV8;5859;3642;
3557;NC_018289.1;Staphylococcus_virus_108PVL;5859;3908;
3558;NC_018289.1;Gordonia_phage_BetterKatz;5859;5358;
3559;NC_018289.1;Gordonia_phage_GTE5;5859;5439;
3560;NC_018289.1;Lactococcus_virus_jj50;5859;4871;
3561;NC_018289.1;Pseudomonas_phage_tf;5859;4580;
3562;NC_018289.1;Vibrio_phage_KSF1;5859;4930;
3563;NC_018289.1;Gordonia_phage_Ashertheman;5859;2050;
3564;NC_018289.1;Pseudomonas_phage_vB_PaeM_PS24;5859;3990;
3565;NC_018289.1;Propionibacterium_phage_P100D;5859;5533;
3566;NC_018289.1;Streptomyces_phage_Zemlya;5859;5658;
2131;NZ_MTFW00000000.1;Salmonella_phage_STP4-a;5767;4103;
3568;NC_018289.1;Arthrobacter_phage_Laila;5859;2781;
3569;NC_018289.1;Streptomyces_phage_pZL12;5859;3199;
3570;NC_018289.1;Escherichia_virus_I22;5859;4998;
3571;NC_018289.1;Escherichia_phage_JES2013;5859;4495;
3572;NC_018289.1;Salmonella_phage_SEN4;5859;3655;
3573;NC_018289.1;Arthrobacter_phage_Saphira;5859;3282;
3574;NC_018289.1;Gordonia_phage_Cucurbita;5859;5398;
3575;NC_018289.1;Gordonia_phage_Ghobes;5859;5430;
2941;NC_018289.1;Salmonella_phage_vB_SenS-Ent2;5859;4101;
3577;NC_018289.1;Arthrobacter_phage_OurGirlNessie;5859;3045;
3578;NC_018289.1;Stenotrophomonas_phage_SMA7;5859;4306;
3579;NC_018289.1;Bacillus_virus_Andromeda;5859;4498;
3580;NC_018289.1;Clostridium_phage_phiCT453A;5859;3931;
3538;NC_018289.1;Salmonella_phage_vB_SenS-Ent3;5859;4100;
3582;NC_018289.1;Gordonia_phage_Obliviate;5859;5523;
3583;NC_018289.1;Gordonia_phage_Buggaboo;5859;2189;
3584;NC_018289.1;Gordonia_phage_SmokingBunny;5859;3350;
3585;NC_018289.1;Streptomyces_phage_Ibantik;5859;2626;
3586;NC_018289.1;Vibrio_phage_phiVC8;5859;3859;
4095;NZ_CP014196.1;Salmonella_phage_vB_SnwM_CGG4-1;153;3784;
3588;NC_018289.1;Arthrobacter_phage_Blair;5859;2143;
3589;NC_018289.1;Arthrobacter_phage_Korra;5859;2758;
3590;NC_018289.1;Serratia_phage_phiMAM1;5859;4577;
3289;NC_018289.1;Salmonella_phage_Vi_II-E1;5859;4784;
3592;NC_018289.1;Enterobacter_phage_CC31;5859;4757;
3593;NC_018289.1;Oenococcus_phage_phiS11;5859;4444;
3594;NC_018289.1;Gordonia_phage_Huffy;5859;2615;
3595;NC_018289.1;Escherichia_virus_BZ13;5859;4248;
3596;NC_018289.1;Yersinia_phage_phiR201;5859;3868;
3597;NC_018289.1;Gordonia_phage_BritBrat;5859;5367;
3598;NC_018289.1;Bacillus_virus_SPbeta;5859;4239;
3599;NC_018289.1;Gordonia_phage_Cozz;5859;5396;
3600;NC_018289.1;Bacillus_phage_Bobb;5859;4317;
2224;NZ_JPPN00000000.1;Shigella_phage_pSf-1;5769;4455;
3602;NC_018289.1;Corynebacterium_phage_P1201;5859;4846;
3603;NC_018289.1;Staphylococcus_virus_IPLA5;5859;5002;
3604;NC_018289.1;Rhodococcus_phage_RER2;5859;5582;
3605;NC_018289.1;Escherichia_phage_FFH2;5859;4305;
3491;NC_018289.1;Shigella_phage_pSf-1;5859;4455;
3607;NC_018289.1;Enterobacteria_phage_Ike;5859;4251;
3608;NC_018289.1;Rhodococcus_phage_Nancinator;5859;2978;
3609;NC_018289.1;Enterobacteria_phage_RB49;5859;4950;
3610;NC_018289.1;Enterobacteria_phage_If1;5859;4234;
3611;NC_018289.1;Escherichia_phage_vB_EcoM_VR26;5859;3968;
2035;NZ_JPPN00000000.1;Shigella_phage_pSf-2;5769;3851;
3613;NC_018289.1;Pseudomonas_phage_PEV2;5859;3748;
3614;NC_018289.1;Propionibacterium_phage_Stormborn;5859;5612;
3615;NC_018289.1;Enterococcus_phage_SANTOR1;5859;3781;
3616;NC_018289.1;Bacillus_phage_BPS13;5859;4682;
3617;NC_018289.1;Propionibacterium_phage_PHL301M00;5859;4138;
3618;NC_018289.1;Streptomyces_phage_R4;5859;5578;
3619;NC_018289.1;Bacillus_phage_Staley;5859;4350;
3620;NC_018289.1;Lactococcus_phage_M6162;5859;3789;
3621;NC_018289.1;Mycobacterium_phage_Cabrinians;5859;5375;
3622;NC_018289.1;Streptomyces_phage_ToriToki;5859;3479;
3623;NC_018289.1;Staphylococcus_phage_phiSA12;5859;4443;
3624;NC_018289.1;Arthrobacter_phage_Piccoletto;5859;3145;
3625;NC_018289.1;Clostridium_phage_phiSM101;5859;4450;
3626;NC_018289.1;Enterococcus_phage_phiFL2A;5859;4178;
3627;NC_018289.1;Arthrobacter_phage_JEGGS;5859;2675;
3628;NC_018289.1;Rhodoferax_phage_P26218;5859;3899;
3629;NC_018289.1;Gordonia_phage_Kvothe;5859;5476;
3630;NC_018289.1;Bacillus_phage_BCD7;5859;4635;
3631;NC_018289.1;Arthrobacter_phage_Christian;5859;2250;
3632;NC_018289.1;Gordonia_phage_Walrus;5859;3540;
3633;NC_018289.1;Bacillus_virus_Curly;5859;4484;
3634;NC_018289.1;Arthrobacter_phage_Courtney3;5859;2292;
3635;NC_018289.1;Gordonia_phage_EMoore;5859;2413;
3606;NC_018289.1;Shigella_phage_SHBML-50-1;5859;3783;
3637;NC_018289.1;Streptomyces_phage_Romero;5859;3249;
3638;NC_018289.1;Mycobacterium_phage_Leo;5859;4532;
3639;NC_018289.1;Pseudoalteromonas_phage_PM2;5859;4993;
3640;NC_018289.1;Streptococcus_virus_Sfi21;5859;4231;
3641;NC_018289.1;Escherichia_phage_vB_EcoM_VR25;5859;3978;
3642;NC_018289.1;Pseudomonas_phage_LUZ7;5859;4555;
3643;NC_018289.1;Salmonella_phage_SEN22;5859;3652;
3644;NC_018289.1;Arthrobacter_phage_TinoCrisci;5859;3465;
3645;NC_018289.1;Pseudomonas_phage_EL;5859;4895;
3646;NC_018289.1;Gordonia_phage_LordFarquaad;5859;2836;
3647;NC_018289.1;Staphylococcus_virus_69;5859;4914;
3648;NC_018289.1;Propionibacterium_phage_P9.1;5859;5538;
3649;NC_018289.1;Caulobacter_virus_Swift;5859;4355;
3650;NC_018289.1;Escherichia_virus_HK97;5859;4990;
3448;NC_018289.1;Shigella_phage_SHFML-11;5859;3799;
3652;NC_018289.1;Arthrobacter_phage_Waltz;5859;3542;
3653;NC_018289.1;Clostridium_phage_phiZP2;5859;4812;
3654;NC_018289.1;Gordonia_phage_Flapper;5859;2466;
3655;NC_018289.1;Sodalis_phage_SO1;5859;4190;
3656;NC_018289.1;Arthrobacter_phage_Azathoth;5859;2073;
3657;NC_018289.1;Enterobacteria_phage_HK446;5859;4604;
3658;NC_018289.1;Streptococcus_phage_phiARI0923;5859;3802;
3659;NC_018289.1;Arthrobacter_phage_Seume;5859;3312;
3660;NC_018289.1;Gordonia_phage_William;5859;3568;
3661;NC_018289.1;Enterococcus_phage_vB_EfaS_IME198;5859;3824;
3662;NC_018289.1;Gordonia_phage_Mahdia;5859;2866;
3663;NC_018289.1;Proteus_phage_PM16;5859;4093;
3884;NC_018289.1;Shigella_phage_SHFML-26;5859;3774;
3665;NC_018289.1;Arthrobacter_phage_Rings;5859;3238;
4195;NZ_CP016594.1;Shigella_phage_SHFML-26;1869;3774;
3667;NC_018289.1;Bacillus_phage_Shbh1;5859;3811;
3194;NC_018289.1;Shigella_phage_SHSML-45;5859;3767;
3669;NC_018289.1;Lactobacillus_phage_Ld3;5859;4299;
3670;NC_018289.1;Brochothrix_phage_NF5;5859;4733;
3671;NC_018289.1;Staphylococcus_virus_SAP26;5859;4187;
3672;NC_018289.1;Pseudomonas_phage_YH6;5859;4121;
3673;NC_018289.1;Gordonia_phage_DatBoi;5859;2324;
3359;NC_018289.1;Spiroplasma_phage_1-R8A2B;5859;4253;
3675;NC_018289.1;Mycobacterium_phage_Adler;5859;4434;
3676;NC_018289.1;Streptomyces_phage_Ididsumtinwong;5859;2633;
3677;NC_018289.1;Enterococcus_phage_ECP3;5859;4158;
3678;NC_018289.1;Lactococcus_virus_c2;5859;4242;
3679;NC_018289.1;Pseudomonas_phage_LUZ24;5859;4828;
3680;NC_018289.1;Streptomyces_phage_Nabi;5859;2970;
3681;NC_018289.1;Gordonia_phage_Attis;5859;2061;
3682;NC_018289.1;Dinoroseobacter_phage_DFL12phi1;5859;4373;
3683;NC_018289.1;Gordonia_phage_GordDuk1;5859;5435;
3684;NC_018289.1;Staphylococcus_phage_SMSAP5;5859;3907;
3685;NC_018289.1;Streptomyces_phage_Birchlyn;5859;2136;
3686;NC_018289.1;Klebsiella_phage_PKP126;5859;3752;
2816;NC_018289.1;Staphylococcus phage 3A;5859;4911;aaaa
3688;NC_018289.1;Bacillus_phage_Bastille;5859;4569;
3689;NC_018289.1;Gordonia_phage_Gmala1;5859;5433;
3690;NC_018289.1;Achromobacter_phage_JWF;5859;3897;
3691;NC_018289.1;Mycoplasma_virus_P1;5859;4989;
3692;NC_018289.1;Gordonia_phage_SallySpecial;5859;3276;
3693;NC_018289.1;Enterobacteria_phage_RB3;5859;4260;
3694;NC_018289.1;Streptomyces_phage_Lannister;5859;5479;
3695;NC_018289.1;Sodalis_phage_phiSG1;5859;4885;
3696;NC_018289.1;Escherichia_phage_Envy;5859;3740;
3697;NC_018289.1;Streptomyces_phage_BryanRecycles;5859;2182;
3234;NC_018289.1;Staphylococcus phage 44AHJD;5859;4546;
2701;NC_018289.1;Staphylococcus phage 71;5859;6251;
3700;NC_018289.1;Enterobacteria_phage_mEpX2;5859;4611;
3701;NC_018289.1;Proteus_phage_pPM_01;5859;4010;
3702;NC_018289.1;Gordonia_phage_Kita;5859;5471;
3755;NC_018289.1;Staphylococcus phage 77;5859;4942;aaaa
3704;NC_018289.1;Mycobacterium_phage_Qyrzula;5859;5577;
3705;NC_018289.1;Acinetobacter_phage_Presley;5859;4342;
3706;NC_018289.1;Staphylococcus phage K;5859;4381;aaaa
3707;NC_018289.1;Gordonia_phage_Evamon;5859;2434;
3708;NC_018289.1;Clostridium_phage_phiCD6356;5859;4749;
3709;NC_018289.1;Gordonia_phage_Dmitri;5859;2354;
3710;NC_018289.1;Streptomyces_phage_phiCAM;5859;3119;
3711;NC_018289.1;Pseudomonas_phage_PRR1;5859;4874;
3712;NC_018289.1;Propionibacterium_phage_P106L;5859;3055;
3713;NC_018289.1;Rhodococcus_phage_Harlequin;5859;2576;
3399;NC_018289.1;Staphylococcus phage phiP68;5859;4968;
3715;NC_018289.1;Escherichia_phage_P483;5859;4006;
3716;NC_018289.1;Ralstonia_phage_RSA1;5859;4857;
3717;NC_018289.1;Streptomyces_phage_Satis;5859;3287;
3718;NC_018289.1;Streptomyces_phage_Aaronocolus;5859;434;
3719;NC_018289.1;Bacillus_phage_Pascal;5859;4162;
3720;NC_018289.1;Propionibacterium_phage_BruceLethal;5859;5369;
3721;NC_018289.1;Staphylococcus_virus_phiETA2;5859;4863;
3722;NC_018289.1;Propionibacterium_phage_PA6;5859;5539;
3723;NC_018289.1;Clostridium_phage_phiCD506;5859;3925;
3724;NC_018289.1;Ralstonia_phage_RSY1;5859;4312;
3725;NC_018289.1;Bacillus_phage_BigBertha;5859;4349;
3726;NC_018289.1;Bacillus_phage_Waukesha92;5859;4298;
3727;NC_018289.1;Gordonia_phage_GTE6;5859;5440;
3728;NC_018289.1;Arthrobacter_phage_OMalley;5859;3035;
3729;NC_018289.1;Gordonia_phage_CarolAnn;5859;5381;
3008;NC_018289.1;Staphylococcus phage Sb-1;5859;4457;
3731;NC_018289.1;Gordonia_phage_Lutum;5859;2852;
3732;NC_018289.1;Salmonella_phage_vB_SenMS16;5859;4543;
3733;NC_018289.1;Shigella_phage_SfMu;5859;4125;
3734;NC_018289.1;Citrobacter_phage_CR8;5859;4363;
3735;NC_018289.1;Streptomyces_phage_TG1;5859;3447;
3736;NC_018289.1;Propionibacterium_phage_Procrass1;5859;5574;
3737;NC_018289.1;Propionibacterium_phage_P108C;5859;3059;
3738;NC_018289.1;Cronobacter_phage_Dev2;5859;3884;
3739;NC_018289.1;Streptomyces_phage_Shyg;5859;3330;
3740;NC_018289.1;Streptomyces_phage_Chymera;5859;2255;
3741;NC_018289.1;Gordonia_phage_SuperSulley;5859;3405;
3742;NC_018289.1;Gordonia_phage_Yago84;5859;3584;
3743;NC_018289.1;Escherichia_phage_vB_EcoS_AHS24;5859;4323;
3744;NC_018289.1;Enterobacteria_phage_ST104;5859;3823;
3745;NC_018289.1;Streptomyces_phage_OlympicHelado;5859;3034;
3746;NC_018289.1;Arthrobacter_phage_Savage2526;5859;3289;
3747;NC_018289.1;Helicobacter_phage_1961P;5859;4637;
3748;NC_018289.1;Ralstonia_phage_RSB2;5859;4404;
3749;NC_018289.1;Propionibacterium_phage_Moyashi;5859;5502;
3750;NC_018289.1;Escherichia_phage_Min27;5859;4783;
3751;NC_018289.1;Salmonella_phage_ViI;5859;4734;
3752;NC_018289.1;Bacillus_virus_Riggi;5859;4352;
3753;NC_018289.1;Enterobacteria_phage_HK140;5859;4606;
3754;NC_018289.1;Gordonia_phage_Beyoncage;5859;2119;
2778;NC_018289.1;Staphylococcus_phage_IME-SA4;5859;3943;
2723;NC_018289.1;Staphylococcus_phage_MCE-2014;5859;4281;
3757;NC_018289.1;Pseudomonas_phage_DL68;5859;3869;
3758;NC_018289.1;Gordonia_phage_Eyre;5859;5421;
3759;NC_018289.1;Enterobacteria_phage_mEp235;5859;4608;
3921;NC_018289.1;Staphylococcus_phage_phiIPLA-C1C;5859;3967;
2413;NC_018289.1;Staphylococcus_phage_phiIPLA-RODI;5859;4023;
3762;NC_018289.1;Lactococcus_virus_KSY1;5859;4845;
3763;NC_018289.1;Bacillus_phage_W.Ph.;5859;4572;
2972;NC_018289.1;Staphylococcus_phage_phiPVL-CN125;5859;4796;
2325;NC_018289.1;Staphylococcus_phage_S24-1;5859;4700;
3766;NC_018289.1;Arthrobacter_phage_Timinator;5859;3459;
3767;NC_018289.1;Propionibacterium_phage_PHL112N00;5859;4494;
3768;NC_018289.1;Rhodobacter_phage_RcRhea;5859;3840;
3769;NC_018289.1;Gordonia_phage_Mutzi;5859;2966;
3770;NC_018289.1;Propionibacterium_phage_E1;5859;2386;
3771;NC_018289.1;Escherichia_phage_JH2;5859;3945;
3772;NC_018289.1;Pseudomonas_phage_TL;5859;4442;
3773;NC_018289.1;Pseudomonas_phage_O4;5859;3708;
3774;NC_018289.1;Gordonia_phage_Fryberger;5859;2491;
3775;NC_018289.1;Gordonia_phage_Remus;5859;5581;
3776;NC_018289.1;Gordonia_phage_Bantam;5859;5349;
3777;NC_018289.1;Streptomyces_phage_PapayaSalad;5859;3070;
3778;NC_018289.1;Gordonia_phage_Eyes;5859;2440;
3779;NC_018289.1;Streptomyces_phage_Tribute;5859;3490;
3780;NC_018289.1;Escherichia_phage_HK578;5859;4595;
3781;NC_018289.1;Propionibacterium_phage_PHL199M00;5859;4164;
3782;NC_018289.1;Gordonia_phage_VanDeWege;5859;3523;
2348;NC_018289.1;Staphylococcus_phage_SAP-2;5859;4837;
3784;NC_018289.1;Arthrobacter_phage_Litotes;5859;2821;
3785;NC_018289.1;Enterobacteria_phage_JS10;5859;4560;
3786;NC_018289.1;Pseudomonas_phage_B3;5859;4929;
3787;NC_018289.1;Bacillus_phage_CampHawk;5859;4354;
3788;NC_018289.1;Gordonia_phage_Reyja;5859;3231;
3789;NC_018289.1;Acinetobacter_phage_vB_AbaS_TRS1;5859;3649;
3790;NC_018289.1;Clostridium_phage_phiCP26F;5859;4648;
3791;NC_018289.1;Salmonella_phage_118970_sal2;5859;3657;
4528;NZ_CP025268.1;Staphylococcus_phage_SAP-2;471;4837;
3793;NC_018289.1;Shigella_phage_SfIV;5859;4473;
3794;NC_018289.1;Arthrobacter_phage_Shrooms;5859;3329;
3795;NC_018289.1;Vibrio_phage_VFJ;5859;3867;
3796;NC_018289.1;Gordonia_phage_Danyall;5859;2318;
3797;NC_018289.1;Lactococcus_virus_P008;5859;4511;
3798;NC_018289.1;Bacillus_virus_Eoghan;5859;4499;
3163;NC_018289.1;Staphylococcus_phage_Sb-1;5859;4457;
3800;NC_018289.1;Arthrobacter_phage_Kitkat;5859;5472;
3801;NC_018289.1;Escherichia_phage_vB_EcoM_AYO145A;5859;4005;
3802;NC_018289.1;Streptomyces_phage_Wentworth;5859;3553;
3803;NC_018289.1;Enterococcus_phage_vB_EfaS_IME196;5859;3825;
3804;NC_018289.1;Arthrobacter_phage_BeatusComedenti;5859;2105;
3805;NC_018289.1;Flavobacterium_phage_1H;5859;3686;
3806;NC_018289.1;Mycobacterium_phage_Orion;5859;5528;
3807;NC_018289.1;Gordonia_phage_Affeca;5859;1990;
3808;NC_018289.1;Prochlorococcus_phage_Syn33;5859;4740;
3809;NC_018289.1;Arthrobacter_phage_Link;5859;2819;
3049;NC_018289.1;Staphylococcus_phage_SPbeta-like;5859;3888;
3811;NC_018289.1;Salmonella_phage_Ent1;5859;4102;
3812;NC_018289.1;Gordonia_phage_RobinSparkles;5859;3243;
3813;NC_018289.1;Caulobacter_phage_Percy;5859;3894;
3814;NC_018289.1;Pelagibacter_phage_HTVC011P;5859;4386;
3815;NC_018289.1;Lactococcus_virus_CB14;5859;3912;
2641;NC_018289.1;Staphylococcus_phage_StauST398-1;5859;4337;
3817;NC_018289.1;Lactococcus_phage_WRP3;5859;4140;
3818;NC_018289.1;Erwinia_phage_vB_EamM_Huxley;5859;3725;
3819;NC_018289.1;Bacillus_phage_VMY22;5859;4015;
3820;NC_018289.1;Klebsiella_phage_K5;5859;4012;
3821;NC_018289.1;Lactococcus_phage_GE1;5859;3889;
3822;NC_018289.1;Leuconostoc_phage_phiLN04;5859;4537;
3823;NC_018289.1;Streptomyces_phage_Rana;5859;3212;
3824;NC_018289.1;Burkholderia_virus_Bcepmigl;5859;4586;
3825;NC_018289.1;Pseudomonas_phage_PAK_P5;5859;4463;
3826;NC_018289.1;Leuconostoc_phage_phiLN25;5859;4368;
3827;NC_018289.1;Listeria_phage_A118;5859;4985;
3828;NC_018289.1;Gordonia_phage_Hotorobo;5859;5449;
3829;NC_018289.1;Pseudomonas_phage_LIT1;5859;4556;
3830;NC_018289.1;Enterococcus_phage_EFRM31;5859;4729;
3831;NC_018289.1;Escherichia_phage_vB_EcoS_FFH1;5859;4304;
3832;NC_018289.1;Lactococcus_phage_949;5859;4731;
3833;NC_018289.1;Gordonia_phage_Quasar;5859;3202;
3834;NC_018289.1;Bacillus_virus_AP50;5859;4768;
3835;NC_018289.1;Ralstonia_phage_RSJ5;5859;3952;
3041;NC_018289.1;Staphylococcus_phage_StauST398-2;5859;4527;
3837;NC_018289.1;Pseudomonas_phage_PAJU2;5859;4772;
3838;NC_018289.1;Gordonia_phage_Chelms;5859;2237;
2998;NC_018289.1;Staphylococcus_phage_StauST398-5;5859;4335;
2905;NC_018289.1;Staphylococcus_phage_StB20-like;5859;4007;
3841;NC_018289.1;Gordonia_phage_Gorko;5859;2541;
3842;NC_018289.1;Propionibacterium_phage_PHL082M00;5859;4135;
3843;NC_018289.1;Gordonia_phage_Cucurbita;5859;5398;
3844;NC_018289.1;Lactococcus_phage_phiLC3;5859;4941;
3845;NC_018289.1;Arthrobacter_phage_Huckleberry;5859;2614;
3846;NC_018289.1;Arthrobacter_phage_Yank;5859;3586;
3847;NC_018289.1;Pseudomonas_phage_MP42;5859;5006;
2856;NC_018289.1;Stenotrophomonas_phage_vB_SmaS-DLP_2;5859;3947;
3849;NC_018289.1;Propionibacterium_phage_Doucette;5859;2362;
3850;NC_018289.1;Flavobacterium_phage_Fpv3;5859;3693;
3851;NC_018289.1;Staphylococcus_virus_92;5859;4196;
3852;NC_018289.1;Propionibacterium_phage_Anatole;5859;2015;
3853;NC_018289.1;Escherichia_phage_phiV10;5859;4850;
3854;NC_018289.1;Gordonia_phage_Stultus;5859;3397;
3855;NC_018289.1;Bacillus_phage_Spock;5859;4353;
3856;NC_018289.1;Ralstonia_phage_RSB3;5859;4466;
3857;NC_018289.1;Rhodococcus_phage_Grayson;5859;2544;
2025;NC_003098.1;Streptococcus_phage_Dp-1;772;3822;
3859;NC_018289.1;Gordonia_phage_Savage;5859;3288;
3860;NC_018289.1;Gordonia_phage_JSwag;5859;5463;
3861;NC_018289.1;Dickeya_virus_Limestone;5859;3904;
3862;NC_018289.1;Bacillus_phage_Eyuki;5859;3971;
3863;NC_018289.1;Arthrobacter_phage_Arcadia;5859;2037;
3864;NC_018289.1;Erwinia_phage_ENT90;5859;4583;
3865;NC_018289.1;Pseudomonas_virus_DMS3;5859;4616;
3866;NC_018289.1;Arthrobacter_phage_Chocolat;5859;2245;
3867;NC_018289.1;Arthrobacter_phage_Joann;5859;2688;
3868;NC_018289.1;Acinetobacter_phage_ZZ1;5859;3633;
3869;NC_018289.1;Escherichia_phage_Pollock;5859;4126;
3870;NC_018289.1;Nonlabens_phage_P12024S;5859;5008;
3871;NC_018289.1;Salmonella_virus_PsP3;5859;4944;
3872;NC_018289.1;Escherichia_Stx1_converting_phage;5859;3858;
3873;NC_018289.1;Gordonia_phage_Guacamole;5859;5443;
3874;NC_018289.1;Mycobacterium_phage_Catera;5859;5384;
3875;NC_018289.1;Escherichia_phage_ime09;5859;4644;
3876;NC_018289.1;Burkholderia_phage_BcepGomr;5859;4856;
3877;NC_018289.1;Propionibacterium_phage_P100_1;5859;4687;
3878;NC_018289.1;Gordonia_phage_Parada;5859;3073;
3879;NC_018289.1;Propionibacterium_phage_B5;5859;4980;
3351;NC_018289.1;Streptococcus_phage_Dp-1;5859;3822;
3881;NC_018289.1;Mannheimia_phage_vB_MhM_587AP1;5859;3985;
3882;NC_018289.1;Gordonia_phage_SCentae;5859;3293;
3883;NC_018289.1;Streptomyces_phage_Percastrophe;5859;3087;
3222;NC_018289.1;Streptococcus_phage_phiARI0131-2;5859;3664;
3885;NC_018289.1;Escherichia_virus_AKFV33;5859;4820;
3886;NC_018289.1;Salmonella_phage_vB_SalM_PM10;5859;3724;
3887;NC_018289.1;Staphylococcus_phage_BP39;5859;3756;
3888;NC_018289.1;Escherichia_phage_FV3;5859;4612;
3889;NC_018289.1;Arthrobacter_phage_Nightmare;5859;3000;
3890;NC_018289.1;Escherichia_phage_Lw1;5859;4454;
3891;NC_018289.1;Arthrobacter_phage_KellEzio;5859;5467;
3892;NC_018289.1;Escherichia_phage_wV7;5859;4642;
3893;NC_018289.1;Caulobacter_virus_phiCbK;5859;4360;
3894;NC_018289.1;Gordonia_phage_KatherineG;5859;5466;
3895;NC_018289.1;Pseudomonas_phage_LKA1;5859;3917;
3896;NC_018289.1;Synechococcus_phage_Syn19;5859;4739;
3897;NC_018289.1;Pseudomonas_phage_PAK_P2;5859;4462;
2894;NC_018289.1;Streptococcus_phage_phiARI0460-1;5859;3684;
3899;NC_018289.1;Brevibacillus_phage_Jenst;5859;4011;
4031;NZ_CP014196.1;Streptococcus_phage_phiARI0460-1;153;3684;
3668;NC_018289.1;Streptococcus_phage_phiARI0468-1;5859;3672;
3902;NC_018289.1;Salmonella_phage_ST64T;5859;4505;
3903;NC_018289.1;Gordonia_phage_Nyceirae;5859;5518;
3904;NC_018289.1;Propionibacterium_phage_Stormborn;5859;5612;
2319;NC_018289.1;Streptococcus_phage_phiARI0468-2;5859;3677;
3906;NC_018289.1;Salmonella_phage_Shivani;5859;4027;
3907;NC_018289.1;Mycobacterium_phage_Rosebush;5859;5586;
3908;NC_018289.1;Rhodococcus_phage_Bryce;5859;2183;
3909;NC_018289.1;Rhodococcus_phage_Gollum;5859;2534;
3910;NC_018289.1;Staphylococcus_virus_phiMR11;5859;4830;
2844;NC_018289.1;Streptococcus_phage_phiARI0468-4;5859;3682;
3912;NC_018289.1;Rhodococcus_phage_Yogi;5859;3590;
4430;NZ_JNHS00000000.1;Streptococcus_phage_phiARI0468-4;5731;3682;
3914;NC_018289.1;Bacillus_phage_Page;5859;4344;
3915;NC_018289.1;Salmonella_phage_36;5859;3846;
3916;NC_018289.1;Staphylococcus_phage_P954;5859;4613;
3917;NC_018289.1;Propionibacterium_phage_LilBandit;5859;2809;
3918;NC_018289.1;Gordonia_phage_Suscepit;5859;3408;
3919;NC_018289.1;Actinoplanes_phage_phiAsp2;5859;5555;
2870;NC_018289.1;Streptococcus_phage_Str-PAP-1;5859;4063;
2498;NC_018289.1;Streptococcus_phage_TP-778L;5859;4470;
2455;NC_018289.1;Streptococcus_phage_TP-J34;5859;4576;
3923;NC_018289.1;Acinetobacter_phage_IME_AB3;5859;4435;
3924;NC_018289.1;Arthrobacter_phage_Brad;5859;2166;
3925;NC_018289.1;Propionibacterium_phage_Enoki;5859;5416;
3926;NC_018289.1;Escherichia_phage_NJ01;5859;4654;
3927;NC_018289.1;Arthrobacter_phage_Anansi;5859;2014;
3928;NC_018289.1;Streptomyces_phage_Caliburn;5859;5376;
3929;NC_018289.1;Klebsiella_phage_KP36;5859;3893;
3930;NC_018289.1;Lactococcus_phage_M6165;5859;3757;
3931;NC_018289.1;Rhodococcus_phage_Rasputin;5859;3215;
3932;NC_018289.1;Enterococcus_phage_phiFL3A;5859;4181;
3933;NC_018289.1;Gordonia_phage_Lucky10;5859;5488;
2385;NC_018289.1;Streptococcus_phage_YMC-2011;5859;4448;
3935;NZ_APVM00000000.1;Rhodococcus_phage_Rhodalysa;5787;3233;
3936;NZ_APVM00000000.1;Lactobacillus_phage_PLE2;5787;3762;
3937;NZ_APVM00000000.1;Mycobacterium_phage_Whirlwind;5787;3558;
3938;NZ_APVM00000000.1;Mycobacterium_phage_Parmesanjohn;5787;3076;
3939;NZ_APVM00000000.1;Mycobacterium_phage_ChosenOne;5787;2248;
3940;NZ_APVM00000000.1;Mycobacterium_phage_Dumbo;5787;5409;
3941;NZ_APVM00000000.1;Pseudomonas_phage_SN;5787;4804;
